fixture_id,home_team,home_team_id,away_team_name,away_team_id,date,time,home_winner,away_winner,home_tie,away_tie,home_goals,away_goals,league_id,league_name,league_season,round
710642,Leeds,63,Wolves,39,2021-10-23,14:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 9
710638,Brighton,51,Manchester City,50,2021-10-23,16:30:00,False,True,False,False,1,4,39,Premier League,2021,Regular Season - 9
710645,West Ham,48,Tottenham,47,2021-10-24,13:00:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 9
710637,Brentford,55,Leicester,46,2021-10-24,13:00:00,False,True,False,False,1,2,39,Premier League,2021,Regular Season - 9
710643,Manchester United,33,Liverpool,40,2021-10-24,15:30:00,False,True,False,False,0,5,39,Premier League,2021,Regular Season - 9
710648,Leicester,46,Arsenal,42,2021-10-30,11:30:00,False,True,False,False,0,2,39,Premier League,2021,Regular Season - 10
710651,Newcastle,34,Chelsea,49,2021-10-30,14:00:00,False,True,False,False,0,3,39,Premier League,2021,Regular Season - 10
710654,Watford,38,Southampton,41,2021-10-30,14:00:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 10
710649,Liverpool,40,Brighton,51,2021-10-30,14:00:00,False,False,True,True,2,2,39,Premier League,2021,Regular Season - 10
710647,Burnley,44,Brentford,55,2021-10-30,14:00:00,True,False,False,False,3,1,39,Premier League,2021,Regular Season - 10
710650,Manchester City,50,Crystal Palace,52,2021-10-30,14:00:00,False,True,False,False,0,2,39,Premier League,2021,Regular Season - 10
710653,Tottenham,47,Manchester United,33,2021-10-30,16:30:00,False,True,False,False,0,3,39,Premier League,2021,Regular Season - 10
710652,Norwich,71,Leeds,63,2021-10-31,14:00:00,False,True,False,False,1,2,39,Premier League,2021,Regular Season - 10
710646,Aston Villa,66,West Ham,48,2021-10-31,16:30:00,False,True,False,False,1,4,39,Premier League,2021,Regular Season - 10
710655,Wolves,39,Everton,45,2021-11-01,20:00:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 10
710664,Southampton,41,Aston Villa,66,2021-11-05,20:00:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 11
710663,Manchester United,33,Manchester City,50,2021-11-06,12:30:00,False,True,False,False,0,2,39,Premier League,2021,Regular Season - 11
710659,Chelsea,49,Burnley,44,2021-11-06,15:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 11
